author_url,name,photo_url,author_title,since,company,bio_full,x_url,linked_in_url,theme_title,theme_description,theme_reviews,num_analysis,num_inv_group_research,num_blog_posts,num_comments,num_likes,num_followers,num_following,scraped_date,vendor_name
https://seekingalpha.com/author/dividend-sensei,Dividend Sensei,https://static3.seekingalpha.com/images/users_profile/047/572/571/extra_large_pic.png,Investing Group,Seeking Alpha Analyst since 2016,Wide Moat Research,"Dividend Sensei (Adam Galas) is an Army veteran and stock analyst with 20+ years of market experience. 
He is a founding author of the investing group The Dividend Kings which focuses on helping investors safeguard and grow their money in all market conditions through the highest-quality dividend investments. Dividend Sensei and the team of analysts (Brad Thomas, Justin Law, Nicholas Ward, Chuck Carnevale, and Sebastian Wolf) help members invest more intelligently in dividend stocks. Features include: 13 model portfolios, buy ideas, company research reports, and a thriving chat community for readers looking to learn how to invest more intelligently in dividend stocks. Learn more.",https://twitter.com/adamgalas1,https://www.linkedin.com/in/adam-galas-8039bb1a8/,The Dividend Kings,Maximize your income with the world’s highest-quality dividend investments ,412,1.64K,2.88K,58,51.42K,692,113.57K,7,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/max-greve,Max Greve,https://static1.seekingalpha.com/images/users_profile/008/516/601/extra_large_pic.png,,Seeking Alpha Analyst since 2015,,"Max Greve is a graduate of Northwestern University with a quadruple major in History, Economics, Political Science, and International Studies. Max is a full-time writer and in addition to stock market trends also writes articles on government, current events, macroeconomic trends, and last but not least, the ongoing inefficiencies of professional sports.",http://twitter.com/maxgreve,https://www.linkedin.com/company/56547/,,,,326,,1,1.3K,,3.47K,4,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/london-stock-market-research,London Stock Market Research,https://static1.seekingalpha.com/images/users_profile/060/552/425/extra_large_pic.png,,Seeking Alpha Analyst since 2024,,"London Stock Market Research is a service offered by an ex-investment banker from the city of London. After around 11 years in the industry, I decided to drop out, and made dollars out of what I learned in business. I appreciate value investments, and I usually buy companies that trade at close to 10x earnings, and offer dividend yield. I mainly research small caps, and mid caps from the United States, Canada, South America, UK, France, and Germany.-------------------------------------------------------------------------------------Disclaimer: I do not offer financial advice. This is only my opinion about the price of stocks. Readers may want to hire an investment adviser. My articles may also include mistakes about future EPS forecasts, EBITDA forecasts, net sales forecasts, and other expectations. My valuation models may also include assumptions about the cost of capital, cost of equity, or future growth. These assumptions may be too optimistic, or too pessimistic. ",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,,,,51,,,26,5,256,3,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/the-value-portfolio,The Value Portfolio,https://static1.seekingalpha.com/images/users_profile/034/591/885/extra_large_pic.png,Investing Group Leader,Seeking Alpha Analyst since 2015,,"The Value Portfolio specializes in building retirement portfolios and utilizes a fact-based research strategy to identify investments. This includes extensive readings of 10Ks, analyst commentary, market reports, and investor presentations. He invests real money in the stocks he recommends.
He is the leader of the investing group The Retirement Forum with features including: model portfolios, macro overviews, in-depth company analysis and retirement planning information. Learn more.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,The Retirement Forum,"The #1 Service for Retirement Success, Actionable Ideas + Model Portfolios!",4,1.81K,636,6,6.39K,2.34K,34.79K,40,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/mountain-valley-value-investments,Mountain Valley Value Investments,https://static3.seekingalpha.com/images/users_profile/052/578/947/extra_large_pic.png,,Seeking Alpha Analyst since 2023,,"Mountain Valley Value Investments specializes in identifying undervalued companies with strong growth potential across various sectors. Focused on long-term value and buying at the right price, we leverage deep industry insights and rigorous analysis to uncover opportunities with the potential to deliver strong returns. Our investment philosophy is rooted in disciplined research and a commitment to highlighting risks that may impact the thesis. We aim to provide our readers with actionable investment ideas that stand the test of time. Follow us for in-depth analysis and thoughtful perspectives on high-potential stocks.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,,,,43,,,52,,373,4,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/uttam-dey,Uttam Dey,https://static1.seekingalpha.com/images/users_profile/059/636/229/extra_large_pic.png,,Seeking Alpha Analyst since 2023,The Pragmatic Optimist Newsletter,"Uttam is a growth-oriented investment analyst whose equity research primarily focuses on the technology sector. Semiconductors, Artificial Intelligence and Cloud software are some of the key sectors that are regularly researched and published by him. His research also focuses on other areas such as MedTech, Defense Tech, and Renewable Energy. In addition, Uttam also authors The Pragmatic Optimist Newsletter along with his wife, Amrita Roy, who is also an author on the newsletter as well as on this platform. Their newsletter gets regularly cited by leading publications such as the Wall Street Journal, Forbes, etc. Prior to publishing his research, Uttam worked in Silicon Valley, leading teams for some of the largest technology firms in the world, including Apple and Google.",https://twitter.com/BombayBuffet,https://www.linkedin.com/in/uttamdey/,,,,172,,,603,713,1.54K,12,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/joseph-l-shaefer,Joseph L. Shaefer,https://static2.seekingalpha.com/images/users_profile/000/142/982/extra_large_pic.png,Investing Group Leader,Seeking Alpha Analyst since 2008,Stanford Wealth Management,"Joseph L. Shaefer is a geopolitical, economic, and resource analyst. He is a retired military Flag Officer with deep experience in Special Operations and Intelligence, a former professor, and is today the leader of the investing group The Investor's EdgeHis approach to investing is universal. "" There is a time for everything and a season for every activity under the heavens."" He does not blindly invest in Growth, Aggressive Growth, Value, REITs, Tech, or anything else. Those who ""specialize"" in a particular area will live and die (financially!) on that one approach. Instead, he reviews each of the 11 Sectors that comprise the S&P 500 to find the best investments across all sectors for a balance between Growth, Value, and steady Income. Features include the Growth &Value sample portfolio, 5 decades of experience, 3 to 4 articles monthly exclusively for subscribers, and access to Joseph and his community in a chat arena that is reviewed daily.Learn more.",http://www.twitter.com/@JoeShaefer,https://www.linkedin.com/company/56547/,The Investor's Edge®,Profit from our 50-year history in the financial business,15,503,508,223,3.25K,3.36K,25.79K,26,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/deep-value-investing,Deep Value Investing,https://static.seekingalpha.com/images/users_profile/060/524/232/extra_large_pic.png,,Seeking Alpha Analyst since 2024,,"Small deep value individual investor, with a modest private investment portfolio, split approx. 50%-50% between shares and call options. I have a B.Sc. in aeronautical engineering and over 6 years of experience as an engineering consultant in the aerospace sector. The latter statement is not relevant in any way whatsoever to my investment style, but I thought to add it for self-indulgent purposes. I have a contrarian investment style, highly risky, and often dealing with illiquid options. How illiquid? Well, you can land a Jumbo on the spread and still have clearance for take-off. From time to time, I buy shares, mostly to not be categorized as a degen by my fellow investor friends, therefore the 50%-50% allocation. My timeframe tends to be between 3-24 months.I like stocks that have experienced a recent sell-off due to non-recurrent events, particularly when insiders are buying shares at the new lower price. This is how I often screen through thousands of stocks, mainly in the US, although I may own shares in banana republics. I use fundamental analysis to check the health of companies that pass through my screening process, their leverage, and then compare their financial ratios with the sector, and industry median and average. I also do professional background checks of each insider who purchased shares after the recent sell-off. I use technical analysis to optimize the entry and exit points of my positions. I mainly use multicolor lines for support and resistance levels on weekly charts. From time to time I draw trend lines, taken for granted, in multicolor patterns. Note: I tried to keep my introduction as real, and authentic as possible. I dislike empty suits, high-level BS, deep-level BS, unnecessary jargon, and self-indulgent, third-person written introductions with an air of superiority.Thanks for reading my introduction! ",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,,,,111,,,59,88,579,,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/simple-investing,Simple Investing,https://static2.seekingalpha.com/images/users_profile/055/407/818/extra_large_pic.png,Investing Group Leader,Seeking Alpha Analyst since 2021,,"Simple Investing is a former hedge fund and long-only portfolio manager with a track record for outperformance. He managed more than $1 billion in AUM, and is a CFA charter holder who holds degrees in Finance and Accounting. He runs the Investing Group Outperforming the Market. While having a pure growth or pure value portfolio may do well in certain markets, it leaves investors vulnerable to certain investment styles going out of favor. The objective of Outperforming the Market is to outperform the S&P 500 across market cycles. This is achieved through The Barbell Portfolio, which is comprised of high conviction growth and contrarian stocks. Learn more.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,Outperforming the Market,High conviction growth and contrarian ideas for long-term outperformance,32,341,478,30,1.32K,974,7.45K,6,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/binary-tree-analytics,Binary Tree Analytics,https://static.seekingalpha.com/images/users_profile/048/943/276/extra_large_pic.png,,Seeking Alpha Analyst since 2021,Binary Tree Analytics,"With an investment banking cash and derivatives trading background, Binary Tree Analytics ('BTA') aims to provide transparency and analytics in respect to capital markets instruments and trades. BTA focuses on CEFs, ETFs and Special Situations, and aims to deliver high annualized returns with a low volatility profile. We have been investing for over 20 years after obtaining a Finance major at a top university.",https://twitter.com/BTA_Binary_Tree,https://www.linkedin.com/company/56547/,,,,985,,,1.38K,1.67K,4.78K,108,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/oakoff-investments,Oakoff Investments,https://static1.seekingalpha.com/images/users_profile/053/838/465/extra_large_pic.png,Investing Group,Seeking Alpha Analyst since 2021,,"Oakoff Investments is a personal portfolio manager and a quantitative research analyst with 5 years helping readers find a reasonable balance between growth and value by sharing proprietary Wall Street information.
He leads the investing group Beyond the Wall Investing with features that include: a fundamentals-based portfolio, weekly analysis on insights from institutional investors, regular alerts for short-term trade ideas based on technical signals, ticker feedback by request from readers, and community chat. Learn more.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,Beyond the Wall Investing,Discover What Wall Street Is Buying,,278,,2,362,1.23K,6.01K,,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/bernard-zambonin,Bernard Zambonin,https://static1.seekingalpha.com/images/users_profile/051/784/245/extra_large_pic.png,,Seeking Alpha Analyst since 2023,DM Martins Research,"I am a researcher and operations manager at DM Martins Research. Previously, I contributed to TheStreet and currently write for platforms such as TipRanks and GuruFocus. Here at Seeking Alpha, my goal is to provide insightful analysis primarily on foreign equities, with a focus on emerging markets, to empower informed investment decisions.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/in/bernardzambonin/,,,,156,,,60,143,746,3,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/colorado-wealth-management-fund,Colorado Wealth Management Fund,https://static.seekingalpha.com/images/users_profile/014/527/192/extra_large_pic.png,Investing Group Leader,Seeking Alpha Analyst since 2014,,Join our free service or read our blog posts (full articles w/ discount link). Click full bio for links. Contact me if they don't work.I'm known for posting snarky articles. ,https://twitter.com/ColoradoWealth/articles?lang=en,https://www.linkedin.com/in/colorado-wealth-management-fund/recent-activity/articles/,The REIT Forum,Get exclusive articles. Never sent public.,187,3.3K,2.37K,236,19.71K,10.83K,61.95K,71,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/albert-anthony,Albert Anthony,https://static2.seekingalpha.com/images/users_profile/058/572/054/extra_large_pic.png,,Seeking Alpha Analyst since 2023,,"This is the official page of Croatian-American media personality Albert Anthony. Since 2023 he has been a media contributor to global financial media portal Seeking Alpha, reaching +1MM investors worldwide & his content often averaging +25,000 views monthly. As an independent contributor, his content on the Seeking Alpha portal provides curated analysis of stocks trading on major US exchanges, and building a diversified dividend income portfolio, but also a forward- looking view of where he thinks a stock will go in the future and why. Appearing under pen name /stage name Albert Anthony, he also is a host at independent media channel Online Live TV Croatia, and has been featured in or has written for Croatians Online, The Dubrovnik Times, Timeout, and others in the US and Croatia. Since 2023, he has also played extra roles for casting agencies in various film & TV productions in Europe, including the Polish WWII film Red Poppies (2024). Born Albert Anthony Bozulic to a first-generation Croatian family in the NYC area, he has also called home the Pacific Northwest, Texas, and Croatia. In 2023 he was involved in city council politics in Croatia, and in 2024 ran as a candidate for Parliament in Croatia. In 2024 he also became a member of the non-profit organization Croatian Economic Association, which brings together thought leaders in the field of economics, monetary policy and management.After earning a B.A. from Drew University, he spent several years working as an information systems analyst as well as at financial firm Charles Schwab in the US. Albert Anthony has completed additional certifications from the London School of Business Administration, Corporate Finance Institute, UVA Darden School of Business, Microsoft and CompTIA. | Follow his media clips on Twitter(X) @albertanthony25 or you can write letters to Albert Anthony by emailing albertanthony25@outlook.com.*Disclaimer: the author is an independent contributor of analysis and does not provide personalized financial advisory, does not sell or market any financial products and solutions, nor is a registered financial advisor or broker-dealer. His coverage on this site is to be considered generalized market commentary and personal opinion. The author discloses that he does not have any material holding in any of the stocks covered at the time of article writing, unless otherwise disclosed, nor does he receive compensation from those companies for covering them. The author does not write about fixed-income, mutual funds, cryptocurrency, or non-exchange traded equities such as penny stocks or pink sheets. ",https://twitter.com/albertanthony25,https://www.linkedin.com/in/albertanthony25/,,,,235,,,404,1.02K,1.05K,5,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/ads-analytics,ADS Analytics,https://static3.seekingalpha.com/images/users_profile/030/644/215/extra_large_pic.png,Investing Group Leader,Seeking Alpha Analyst since 2016,ADS Analytics LLC,"ADS Analytics is a team of analysts with experience in research and trading departments at several industry-leading global investment banks. They focus on generating income ideas from a range of security types including: CEFs, ETFs and mutual funds, BDCs as well as individual preferred stocks and baby bonds.ADS Analytics runs the investing group Systematic Income which features 3 different portfolios for a range of yield targets as well interactive tools for investors, daily updates and a vibrant community.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,Systematic Income,"Income investing across BDCs, CEFs, ETFs, preferreds, baby bonds and more.",37,1.27K,1.23K,144,3.47K,6,12.26K,89,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/mises-institute,Mises Institute,https://static3.seekingalpha.com/images/users_profile/035/056/015/extra_large_pic.png,,Seeking Alpha Analyst since 2014,,"The Mises Institute is the world’s largest, oldest, and most influential educational institution devoted to promoting Austrian economics, freedom, and peace in the tradition of classical liberalism. Since 1982, the Mises Institute has provided both scholars and laymen with resources to broaden their understanding of the economic school of thought known as Austrian economics. This school is most closely associated with our namesake, economist Ludwig von Mises.We are the worldwide epicenter of the Austrian movement. Through their research in the fields of economics, history, philosophy, and political theory, Mises’s students F.A. Hayek, Henry Hazlitt, Murray Rothbard, and others carried the Austrian School into the late twentieth century. Today, Mises Institute scholars and researchers continue the important work of the Austrian School.Austrian economics is a method of economic analysis, and is non-ideological. Nonetheless, the Austrian School has long been associated with libertarian and classical-liberal thought—promoting private property and freedom, while opposing war and aggression of all kinds. The Mises Institute continues to support research and education in this radical pro-freedom tradition of historians, philosophers, economists, and theorists such as Jean-Baptiste Say, Frédéric Bastiat, Richard Cobden, Herbert Spencer, Lysander Spooner, William Graham Sumner, Albert Jay Nock, Mises, Hayek, Hazlitt, Rothbard, and many others.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,,,,497,,,,,2.34K,,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/may-investing-ideas,May Investing Ideas,https://static.seekingalpha.com/images/users_profile/059/531/952/extra_large_pic.png,,Seeking Alpha Analyst since 2023,,"I am an individual investor that is now fully focus on managing my own capital that I have saved up over the years. My investing background spreads across a wide spectrum as I believe there are merits to each approach, for instance: Fundamental investing [Bottoms-up etc.], Technical investing [historical charts analysis], and to some extend momentum investing [share price reaction post earnings etc.]. Over the years, I have used the positive aspects of each approach to hone my investing process. The reason to write on SeekingAlpha is to use this platform as a tracker for my investing ideas performance, and also to connect with like-minded investors that have the same investing interest.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,,,,120,,,49,20,326,,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/doug-short,Doug Short,https://static1.seekingalpha.com/images/users_profile/000/144/689/extra_large_pic.png,,Seeking Alpha Analyst since 2010,Advisor perspectives,Advisor Perspectives is a leading interactive publisher for Registered Investment Advisors. Our AP Charts & Analysis portion of our website analyzes economic and market trends.,https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,,,,3.05K,,,158,433,6.17K,23,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/mv-financial,MV Financial,https://static3.seekingalpha.com/images/users_profile/027/099/103/extra_large_pic.png,,Seeking Alpha Analyst since 2014,,"MV Financial is a Washington DC-area asset manager offering investment advisory services through MV Capital Management, a Registered Investment Advisor. We specialize in deep research across a wide range of asset classes and investment vehicles, with the goal of transforming knowledge into actionable investment solutions for our individual, family and institutional clientele.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,,,,280,,,,,922,3,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/jay-capital,Jay Capital,https://static2.seekingalpha.com/images/users_profile/057/183/074/extra_large_pic.png,,Seeking Alpha Analyst since 2022,,"I take a fundamentals-based approach to value investing.I disagree with the common misconception held by many investors that low multiple stocks must be cheap. I look for companies that offer the best long-term durability at the most affordable prices. Consequently, I have a propensity to be drawn to companies with steady long-term growth, no cyclicality, and a robust balance sheet.Nevertheless, investing in successful company is risky because one may end up paying too much (this is where valuation matters). I firmly believe this, yet there are situations where the development runway is so vast that price matters much less in the immediate future.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,,,,438,,,41,42,1.16K,,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/principal-financial-group,Principal Financial Group,https://static.seekingalpha.com/images/users_profile/038/101/276/extra_large_pic.png,,Seeking Alpha Analyst since 2015,The Principal Financial Group,"The Principal Financial Group (The Principal®) is a global investment management leader offering retirement services, insurance solutions and asset management. The Principal offers businesses, individuals and institutional clients a wide range of financial products and services, including retirement, asset management and insurance through its diverse family of financial services companies. Founded in 1879 and a member of the FORTUNE 500®, the Principal Financial Group has $519.3 billion in assets under management1 and serves some 19.7 million customers worldwide from offices in Asia, Australia, Europe, Latin America and the United States. Principal Financial Group, Inc. is traded on the New York Stock Exchange under the ticker symbol PFG. For more information, visit www.principal.com. 
Insurance products issued by Principal National Life Insurance Co (except in NY) and Principal Life Insurance Co. Plan administrative services offered by Principal Life. Principal Funds, Inc. is distributed by Principal Funds Distributor, Inc. Securities offered through Princor Financial Services Corp., 800/247-1737, Member SIPC and/or independent broker/dealers. Principal National, Principal Life, Principal Funds Distributor, Inc. and Princor® are members of the Principal Financial Group®, Des Moines, IA 50392.
Investing involves market risk, including possible loss of principal.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,,,,437,,,2,,1.09K,3,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/brian-gilmartin-cfa,"Brian Gilmartin, CFA",https://static3.seekingalpha.com/images/users_profile/000/115/071/extra_large_pic.png,,Seeking Alpha Analyst since 2012,,"Brian Gilmartin, is a portfolio manager at Trinity Asset Management, a firm he founded in May, 1995, catering to individual investors and institutions that werent getting the attention and service deserved, from larger firms. Brian started in the business as a fixed-income / credit analyst, with a Chicago broker-dealer, and then worked at Stein Roe & Farnham in Chicago, from 1992 - 1995, before striking out on his own and managing equity and balanced accounts for clients. Brian has a BSBA (Finance) from Xavier University, Cincinnati, Ohio, (1982) and an MBA (Finance) from Loyola University, Chicago, January, 1985. The CFA was awarded in 1994. Brian has been fortunate enough to write for the TheStreet.com from 2000 to 2012, and then the WallStreet AllStars from August 2011, to Spring, 2012. Brian also wrote for Minyanville.com, and has been quoted in numerous publications including the Wall Street Journal.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,,,,1.82K,,1,7.94K,406,10.5K,59,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/gs-investing,GS Investing,https://static.seekingalpha.com/images/users_profile/057/257/108/extra_large_pic.png,,Seeking Alpha Analyst since 2022,,"I consider an investment ideal if it performs its core business in a sector projected to experience structural (organic) growth in excess of GDP growth over the next 5-10 years; profits from sustainable competitive advantages that translate into attractive unit economics; In the hands of competent, ethical, and long-term thinkers; with a fair valuation",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,,,,415,,,56,35,1.22K,,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/pedro-goulart,Pedro Goulart,https://static3.seekingalpha.com/images/users_profile/059/215/211/extra_large_pic.png,,Seeking Alpha Analyst since 2024,Goulart's Restaurant Stocks,"I'm an Equity Analyst and Accountant specializing in restaurant stocks, with a strong foundation in Business Administration and Accounting, complemented by an MBA in Forensic Accounting and Controllership. As the founder of Goulart's Restaurant Stocks, I lead a company focused on analyzing restaurant stocks in the U.S. market. Our coverage spans multiple segments, including QSR, fast casual, casual dining, fine dining, and family dining. We employ advanced analytical models and specialized valuation techniques to deliver detailed insights and actionable strategies, helping investors make informed, strategic decisions. In addition to my financial market work, I actively engage in academic and journalistic initiatives. I contribute regularly to institutions that promote individual and economic freedom, such as the Mises Institute, Mises Brasil, and SNB&CHF. Previously, I was a columnist for Investing Brasil, where I discussed topics like monetary policy, financial education, and financial modeling, aiming to make these subjects accessible to a broader audience. My experience also includes accounting and business consulting for companies across LATAM, where I serve as an independent accountant and consultant.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/in/pedro-goulart-06bb372b2/,,,,59,,,219,257,229,20,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/justin-law,Justin Law,https://static3.seekingalpha.com/images/users_profile/041/194/975/extra_large_pic.png,Investing Group,Seeking Alpha Analyst since 2017,,"Justin Law has a Ph.D in Chemistry from Rice University and has earned the CFA Institute Investment Foundations certificate. He applies his knowledge to deep value and dividend paying stocks.Justin is a contributor to the investing group The Dividend Kings where he curates the Dividend Champions list, a monthly publication of companies with a history of consistently increasing their dividends. The Dividend Kings is a group of analysts teaching individuals how to invest more wisely in dividend stocks. Learn More.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,The Dividend Kings,Maximize your income with the world’s highest-quality dividend investments ,412,491,2.88K,2,369,,19.27K,4,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/stockbros-research,StockBros Research,https://static1.seekingalpha.com/images/users_profile/052/427/545/extra_large_pic.png,Investing Group Leader,Seeking Alpha Analyst since 2020,,"I prefer to look for GARP (growth at a reasonable price) stocks but also look for opportunities everywhere else. I don't have a specified time horizon. I invest in a stock for as long as my thesis holds true, and I get out when the facts change. In addition, I've developed market-beating algorithms with Python that have helped me find attractive investment opportunities within my own portfolio, and I have been investing since 2016.On top of that, I've worked at TipRanks as an analysis/news writer and even as an editor for a few years, which not only kept me on top of the market but also helped me understand what people are interested in reading. Further, as an editor, I learned to pay attention to detail and found that there's plenty of misinformation and ""fluff"" out there that needs to be corrected. Thus, my goal is to provide accurate and useful information to the best of my abilities.I was previously associated with Investor's Compass.",https://twitter.com/StockBrosTrades,https://www.linkedin.com/company/56547/,All About the Numbers,"We look for hidden trends, suspicious metrics and competitive advantages.",,115,,3,255,185,2.57K,6,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/ploutos-investing,Ploutos Investing,https://static3.seekingalpha.com/images/users_profile/022/895/591/extra_large_pic.png,,Seeking Alpha Analyst since 2017,,"I am a value focused investor. Stocks rise and fall for many different reasons that we often cannot predict. Eventually, it is those companies with a wide moat and the ability to generate cash flow that prevail. Therefore, my investment focus is to find value stocks that are able to generate cash flow, with sustainable dividends and provide growth over time. I focus my attention on analyzing large-capped dividend growth stocks, REITs and ETFs. I aim at providing a quarterly update and insights on stocks I follow. Please feel free to browse the articles that I wrote and provide any comments.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,,,,1.21K,,2,933,311,7.01K,23,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/quipus-capital,Quipus Capital,https://static.seekingalpha.com/images/users_profile/051/700/268/extra_large_pic.png,,Seeking Alpha Analyst since 2021,Quipus Capital,"Long-only investment, evaluating companies from an operational, buy-and-hold perspective.Quipus Capital does not focus on market-driven dynamics and future price action. Instead, our articles focus on operational aspects, understanding the long-term earnings power of companies, the competitive dynamics of the industries where they participate, and buying companies that we would like to hold independently of how the price moves in the future. Most QC calls will be holds, and that is by design. Only a very small fraction of companies should be a buy at any point in time. However, hold articles provide important information for future investors and a healthy dose of skepticism to a relatively bullish-biased market.Disclaimer: All of the author's articles are written on an ""as is"" basis and without warranty. They represent the author's opinion only and in no way constitute professional investment advice. It is the responsibility of the reader to conduct their due diligence and seek investment advice from a licensed professional before making any investment decisions. The author disclaims all liability for any actions taken based on the information contained in any articles published.",https://twitter.com/QuipusCapital,https://www.linkedin.com/company/56547/,,,,431,,1,540,164,1.34K,17,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/joseph-parrish,Joseph Parrish,https://static2.seekingalpha.com/images/users_profile/059/452/134/extra_large_pic.png,,Seeking Alpha Analyst since 2023,,"My articles are written with a mind to owning a stock for years, not trying to predict price movements in a few months. I don't do target prices; I do valuations.I first entered investing in 2020 as an individual value investor, keen to understand the fundamentals of businesses and buy their shares at attractive prices. From May 2022 to May 2023, I worked as an investment advisory representative at Fidelity Investments. I am now self-employed through other ventures.Part of my technique is to write an article as though it is a letter to my future self. I look at it as a chance for my ideas to improve and grow as I follow each company. As such, I tend to start from a place of caution. I used to write many Sell pieces. As of March 2024, I stopped doing that, and I simplified my approach to ""Buy or Don't Buy."" Many of my articles will either be Buy or Hold going forward. I have yet to issue a Strong Buy rating to any security.",https://twitter.com/SeekingAlpha,https://www.linkedin.com/company/56547/,,,,181,,,388,234,1.75K,7,2024-11-02,matvey_fedosenko
https://seekingalpha.com/author/hong-chew-eu,Hong Chew Eu,https://static2.seekingalpha.com/images/users_profile/052/417/482/extra_large_pic.png,,Seeking Alpha Analyst since 2020,,"BSc (Eng), MBA. Self-taught value investor with 2 decades of investing experience. Blogger at i4value.asia. The blog is on value investing through case studies where I analyze and value listed companies in the ASEAN and US regions. I have an exceptional perspective having served as a Board member of a Malaysia listed company for several decades. I have value investing book ""Do you really want to master value investing?"" on Amazon",https://twitter.com/SeekingAlpha,https://www.linkedin.com/in/hong-chew-eu-ba0830204/,,,,134,,2,500,,932,2,2024-11-02,matvey_fedosenko
